id,name,latitude,longitude,name_mm,road,township
1573,Na-gyi Kwae,16.983009,96.071154,(ဏ) ကွေ့,Mahar Myaing Road,Shwe Pyithar
1574,Yone Shae,16.982581,96.072419,ရုံးရှေ့,Mahar Myaing Road,Shwe Pyithar
1575,Yone Shae,16.982645,96.072432,ရုံးရှေ့,Mahar Myaing Road,Shwe Pyithar
1576,Kyaw Swar,16.968802,96.077172,ကျော်စွာ,Bayint Naung Road,Shwe Pyithar
1577,Kyaw Swar,16.969006,96.076959,ကျော်စွာ,Bayint Naung Road,Shwe Pyithar
1578,Nga Mauk Zay,16.979462,96.076968,ငမောက်ဈေး,Bayint Naung Road,Shwe Pyithar
1579,Nga Mauk Zay,16.979686,96.076878,ငမောက်ဈေး,Bayint Naung Road,Shwe Pyithar
1580,Sin Hnat Kaung,16.981726,96.075986,ဆင်နှစ်ကောင်,Mahar Myaing Road,Shwe Pyithar
1581,Sin Hnat Kaung,16.98184,96.076065,ဆင်နှစ်ကောင်,Mahar Myaing Road,Shwe Pyithar
1582,Thone Htate,16.981393,96.077317,(၃) ထိပ်,Bayint Naung Road,Shwe Pyithar
1583,Thone Htate,16.981545,96.077389,(၃) ထိပ်,Bayint Naung Road,Shwe Pyithar
1584,Yae Chan Sin,16.976683,96.076269,ရေချမ်းစင်,Bayint Naung Road,Shwe Pyithar
1585,Yae Chan Sin,16.976668,96.076081,ရေချမ်းစင်,Bayint Naung Road,Shwe Pyithar
1586,Auk Gate,17.001291,96.066589,အောက်ဂိတ်,Hlawga Road,Shwe Pyithar
1587,Auk Gate,17.001119,96.06665,အောက်ဂိတ်,Hlawga Road,Shwe Pyithar
1588,Aung Chan Thar,16.989082,96.071328,အောင်ချမ်းသာ,Mahabandoola Road,Shwe Pyithar
1589,Aung Chan Thar,16.988992,96.071181,အောင်ချမ်းသာ,Mahabandoola Road,Shwe Pyithar
1590,Aung Myittar,16.990608,96.070684,အောင်မေတ္တာ,Mahabandoola Road,Shwe Pyithar
1591,Aung Myittar,16.990694,96.070792,အောင်မေတ္တာ,Mahabandoola Road,Shwe Pyithar
1592,Nyein Chan Yae,16.986573,96.071834,ငြိမ်းချမ်းရေး,Mahabandoola Road,Shwe Pyithar
1593,Nyein Chan Yae,16.98657,96.071965,ငြိမ်းချမ်းရေး,Mahabandoola Road,Shwe Pyithar
1594,Computer,16.998734,96.088477,ကွန်ပျူတာ,No. 4 Main Road,Shwe Pyithar
1595,Kwet Thit,17.003742,96.084903,ကွက်သစ်,No. 4 Main Road,Shwe Pyithar
1596,Kwet Thit,17.003676,96.084684,ကွက်သစ်,No. 4 Main Road,Shwe Pyithar
1597,Kyaung Shae,17.005113,96.08281,ကျောင်းရှေ့,Hlawga Road,Shwe Pyithar
1598,Kyaung Shae,17.005204,96.082726,ကျောင်းရှေ့,Hlawga Road,Shwe Pyithar
1599,Padonmar,17.001721,96.086299,ပဒုမ္မာ,No. 4 Main Road,Shwe Pyithar
1600,Padonmar,17.001617,96.086153,ပဒုမ္မာ,No. 4 Main Road,Shwe Pyithar
1601,Tar Sone,17.005483,96.083442,တာဆုံ,No. 4 Main Road,Shwe Pyithar
1602,Tar Sone,17.005592,96.083367,တာဆုံ,No. 4 Main Road,Shwe Pyithar
1603,Sae-Chauk Kwae,16.935857,96.180042,(၁၆) ကွေ့,Innwa Road,North Okkalapa
1604,Tadar Phyu,16.932671,96.189228,တံတားဖြူ,Bagan Road,North Okkalapa
1605,Tadar Phyu,16.932756,96.189151,တံတားဖြူ,Bagan Road,North Okkalapa
1606,Dhamar Yon,16.921494,96.170038,ဓမ္မာရုံ,Wai Bargi Road,North Okkalapa
1607,Dhamar Yon,16.921451,96.169455,ဓမ္မာရုံ,Wai Bargi Road,North Okkalapa
1610,Thone Zay,16.781521,96.197234,(၃) ဈေး,Myintawthar Road,Thaketa
1611,Thone Zay,16.782074,96.197677,(၃) ဈေး,Myintawthar Road,Thaketa
1612,Myo Oo Zedi,16.862104,96.212784,မြို့ဦးစေတီ,Pyi Htaung Su Main Road,North Dagon
1613,Myo Oo Zedi,16.862332,96.212663,မြို့ဦးစေတီ,Pyi Htaung Su Main Road,North Dagon
1616,See Pwar Yay Takke Tho,16.929015,96.268065,စီးပွားရေးတက္ကသိုလ်,No. 2 Main Road,South Dagon
1617,See Pwar Yay Takke Tho,16.929084,96.267896,စီးပွားရေးတက္ကသိုလ်,No. 2 Main Road,South Dagon
1618,Mee Point,16.778739,96.247226,မီးပွိုင့်,Kyaik Khauk Pagoda Road,Thanlyin
1619,Mee Point,16.778957,96.247032,မီးပွိုင့်,Kyaik Khauk Pagoda Road,Thanlyin
1621,Phoe Myay,16.76179,96.246359,ဖိုးမြေ,Bogyoke Road,Thanlyin
1622,Phoe Myay,16.761831,96.24652,ဖိုးမြေ,Bogyoke Road,Thanlyin
1623,Yone Shae,16.760886,96.248676,ရုံးရှေ့,Bogyoke Road,Thanlyin
1624,Yone Shae,16.761071,96.248912,ရုံးရှေ့,Bogyoke Road,Thanlyin
1625,Out Kwae,16.760886,96.250929,အောက်ကွေ့,Bogyoke Road,Thanlyin
1626,Out Kwae,16.760814,96.251112,အောက်ကွေ့,Bogyoke Road,Thanlyin
1627,A Paw Kwae,16.760208,96.252088,အပေါ်ကွေ့,Bogyoke Road,Thanlyin
1628,A Paw Kwae,16.760382,96.252367,အပေါ်ကွေ့,Bogyoke Road,Thanlyin
1629,Aung Chan Thar,16.745437,96.265006,အောင်ချမ်းသာ,Kyaik Khauk Pagoda Road,Thanlyin
1630,Aung Chan Thar,16.745619,96.265293,အောင်ချမ်းသာ,Kyaik Khauk Pagoda Road,Thanlyin
1631,Sae-Shit Kone,16.739825,96.26804,(၁၈) ကုန်း,Kyaik Khauk Pagoda Road,Thanlyin
1632,Sae-Shit Kone,16.739455,96.268619,(၁၈) ကုန်း,Kyaik Khauk Pagoda Road,Thanlyin
1633,Paya Shae,16.730598,96.272482,ဘုရားရှေ့,Kyaik Khauk Pagoda Road,Thanlyin
1634,Paya Shae,16.730064,96.272653,ဘုရားရှေ့,Kyaik Khauk Pagoda Road,Thanlyin
1637,Nyaung Pin,16.729817,96.279691,ညောင်ပင်,No. 6 Main Road,Thanlyin
1638,Nyaung Pin,16.729945,96.279253,ညောင်ပင်,No. 6 Main Road,Thanlyin
1639,Kunn Yar Saing,16.731071,96.283168,ကွမ်းယာဆိုင်,No. 6 Main Road,Thanlyin
1640,Kunn Yar Saing,16.731306,96.283165,ကွမ်းယာဆိုင်,No. 6 Main Road,Thanlyin
1641,A Shae Paing Takke Tho,16.733832,96.288276,အရှေ.ပိုင်းတက္ကသိုလ်,No. 6 Main Road,Thanlyin
1642,A Shae Paing Takke Tho,16.732856,96.286828,အရှေ.ပိုင်းတက္ကသိုလ်,No. 6 Main Road,Thanlyin
1643,Thama College,16.754991,96.258495,သမကောလိပ်,Thanlyin,Thanlyin
1644,Gate Haung,17.044148,96.126373,ဂိတ်ဟောင်း,Yangon-Pyay Main Road,Htauk Kyant
1645,Gate Haung,17.044476,96.126072,ဂိတ်ဟောင်း,Yangon-Pyay Main Road,Htauk Kyant
1646,Nine Gate,17.051925,96.119561,(၉) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1647,Nine Gate,17.051861,96.119764,(၉) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1648,Shit-Sae-Hnit,17.054993,96.119843,(၈၂),Yangon-Pyay Main Road,Htauk Kyant
1649,Shit-Sae-Hnit,17.05509,96.119447,(၈၂),Yangon-Pyay Main Road,Htauk Kyant
1650,Sauk Lote Yae,17.057523,96.118519,ဆောက်လုပ်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1651,Sauk Lote Yae,17.057564,96.11882,ဆောက်လုပ်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1652,Kyant Khaing Yae,17.060272,96.117575,ကြံ့ခိုင်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1653,Kyant Khaing Yae,17.060764,96.117232,ကြံ့ခိုင်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1654,Yae Oh Sin,17.064128,96.117232,ရေအိုးစင်,Yangon-Pyay Main Road,Htauk Kyant
1655,Yae Oh Sin,17.064375,96.116889,ရေအိုးစင်,Yangon-Pyay Main Road,Htauk Kyant
1656,Hnit Gate,17.065605,96.116331,(၂) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1657,Hnit Gate,17.065646,96.115859,(၂) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1658,Yoke Than,17.069667,96.112107,ရုပ်သံ,Yangon-Pyay Main Road,Htauk Kyant
1659,Yoke Than,17.069564,96.11185,ရုပ်သံ,Yangon-Pyay Main Road,Htauk Kyant
1660,Ta-Sae-Ngar,17.07418,96.108813,တစ်ဆယ့်ငါး,Yangon-Pyay Main Road,Htauk Kyant
1661,Ta-Sae-Ngar,17.074045,96.109255,တစ်ဆယ့်ငါး,Yangon-Pyay Main Road,Htauk Kyant
1662,Mee Sat,17.076985,96.107278,မီးစက်,Yangon-Pyay Main Road,Htauk Kyant
1663,Mee Sat,17.076754,96.107647,မီးစက်,Yangon-Pyay Main Road,Htauk Kyant
1664,Say Khan,17.083296,96.103079,ဆေးခန်း,Yangon-Pyay Main Road,Htauk Kyant
1665,Say Khan,17.083194,96.10276,ဆေးခန်း,Yangon-Pyay Main Road,Htauk Kyant
1666,Kyat Phyu Kan,17.086369,96.100841,ကြက်ဖြူကန်,Yangon-Pyay Main Road,Htauk Kyant
1667,Kyat Phyu Kan,17.086258,96.100549,ကြက်ဖြူကန်,Yangon-Pyay Main Road,Htauk Kyant
1668,Ye Baw Zay,17.094034,96.095166,ရဲဘော်ဈေး,Yangon-Pyay Main Road,Htauk Kyant
1669,Ye Baw Zay,17.09413,96.094786,ရဲဘော်ဈေး,Yangon-Pyay Main Road,Htauk Kyant
1670,San Chaung Pauk,17.095839,96.092856,စမ်းချောင်းပေါက်,Yangon-Pyay Main Road,Htauk Kyant
1671,San Chaung Pauk,17.095716,96.092513,စမ်းချောင်းပေါက်,Yangon-Pyay Main Road,Htauk Kyant
1672,Main Ma Line,17.096823,96.091011,မိန်းမလိုင်း,Yangon-Pyay Main Road,Htauk Kyant
1673,Main Ma Line,17.096659,96.090753,မိန်းမလိုင်း,Yangon-Pyay Main Road,Htauk Kyant
1674,Sae-Thit Taw,17.097972,96.088865,ဆယ့်တစ်တော,Yangon-Pyay Main Road,Htauk Kyant
1675,Sae-Thit Taw,17.09789,96.088436,ဆယ့်တစ်တော,Yangon-Pyay Main Road,Htauk Kyant
1676,Koe-Sae-Tit Gate,17.100925,96.084445,(၉၁) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1677,Koe-Sae-Tit Gate,17.100884,96.084144,(၉၁) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1678,Set Thwe Yae,17.104617,96.079381,ဆက်သွယ်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1679,Set Thwe Yae,17.10433,96.079509,ဆက်သွယ်ရေး,Yangon-Pyay Main Road,Htauk Kyant
1680,Bo Thin Tan,17.10556,96.078222,ဗိုလ်သင်တန်း,Yangon-Pyay Main Road,Htauk Kyant
1681,Bo Thin Tan,17.105355,96.077921,ဗိုလ်သင်တန်း,Yangon-Pyay Main Road,Htauk Kyant
1682,Say Tat,17.106709,96.076505,ဆေးတပ်,Yangon-Pyay Main Road,Htauk Kyant
1683,Say Tat,17.106627,96.076248,ဆေးတပ်,Yangon-Pyay Main Road,Htauk Kyant
1684,Maw Taw Yin,17.108103,96.074531,မော်တော်ယာဉ်,Yangon-Pyay Main Road,Htauk Kyant
1685,Maw Taw Yin,17.108185,96.074188,မော်တော်ယာဉ်,Yangon-Pyay Main Road,Htauk Kyant
1686,Lay Tat,17.109047,96.073097,လေတပ်,Yangon-Pyay Main Road,Htauk Kyant
1687,Lay Tat,17.108718,96.073033,လေတပ်,Yangon-Pyay Main Road,Htauk Kyant
1690,Supplies,17.106729,96.060115,ဆပ်ပလိုင်း,Yangon-Pyay Main Road,Htauk Kyant
1691,Supplies,17.106442,96.060094,ဆပ်ပလိုင်း,Yangon-Pyay Main Road,Htauk Kyant
1692,Sae-Chauk Gate,17.106811,96.053828,(၁၆) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1693,Sae-Chauk Gate,17.106545,96.053785,(၁၆) ဂိတ်,Yangon-Pyay Main Road,Htauk Kyant
1694,Yone Pauk,17.106256,96.052553,ရုံးပေါက်,Yangon-Pyay Main Road,Htauk Kyant
1695,Yone Pauk,17.106032,96.052519,ရုံးပေါက်,Yangon-Pyay Main Road,Htauk Kyant
1696,A Hmat Lay,17.103821,96.049681,အမှတ် (၄),Yangon-Pyay Main Road,Hmaw Bi
1697,A Hmat Lay,17.103613,96.049851,အမှတ် (၄),Yangon-Pyay Main Road,Hmaw Bi
1698,Yoke Shin Yon,17.101048,96.046041,ရုပ်ရှင်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1699,Yoke Shin Yon,17.100894,96.04603,ရုပ်ရှင်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1700,Hmaw Bi Zay,17.100933,96.042672,မှော်ဘီဈေး,Yangon-Pyay Main Road,Hmaw Bi
1701,Hmaw Bi Zay,17.100766,96.042622,မှော်ဘီဈေး,Yangon-Pyay Main Road,Hmaw Bi
1702,Hmaw Bi Kar Lay Gate,17.100609,96.040028,မှော်ဘီကားလေးဂိတ်,Yangon-Pyay Main Road,Hmaw Bi
1703,Hmaw Bi Kar Lay Gate,17.100536,96.040107,မှော်ဘီကားလေးဂိတ်,Yangon-Pyay Main Road,Hmaw Bi
1704,Thayet Taw Pauk,17.099162,96.038855,သရက်တောပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1705,Thayet Taw Pauk,17.098981,96.038893,သရက်တောပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1706,(Mee Sat Hmaw Bi),17.098238,96.037885,မီးစက် (မှော်ဘီ),Yangon-Pyay Main Road,Hmaw Bi
1707,(Mee Sat Hmaw Bi),17.098033,96.038142,မီးစက် (မှော်ဘီ),Yangon-Pyay Main Road,Hmaw Bi
1708,Htan Ta Pin Tar Sone,17.09799,96.035419,ထန်းတပင်တာဆုံ,Yangon-Pyay Main Road,Hmaw Bi
1709,Htan Ta Pin Tar Sone,17.098082,96.035578,ထန်းတပင်တာဆုံ,Yangon-Pyay Main Road,Hmaw Bi
1710,Su Paung Yone,17.105247,96.019466,စုပေါင်းရုံး,Yangon-Pyay Main Road,Hmaw Bi
1711,Su Paung Yone,17.105452,96.01956,စုပေါင်းရုံး,Yangon-Pyay Main Road,Hmaw Bi
1712,U Thu Mingala,17.110251,96.014928,ဦးသုမင်္ဂလ,Yangon-Pyay Main Road,Hmaw Bi
1713,U Thu Mingala,17.110131,96.014819,ဦးသုမင်္ဂလ,Yangon-Pyay Main Road,Hmaw Bi
1714,Daung Lay Kwae,17.115281,96.01063,ဒေါင်းလေးကွေ့,Yangon-Pyay Main Road,Hmaw Bi
1715,Daung Lay Kwae,17.115322,96.01033,ဒေါင်းလေးကွေ့,Yangon-Pyay Main Road,Hmaw Bi
1716,Own Chan,17.120777,96.008184,အုန်းခြံ,Yangon-Pyay Main Road,Hmaw Bi
1717,Own Chan,17.120695,96.008012,အုန်းခြံ,Yangon-Pyay Main Road,Hmaw Bi
1718,G.T.C Site Thit,17.124427,96.006639,ဂျီတီစီဆိုက်သစ်,Yangon-Pyay Main Road,Hmaw Bi
1719,G.T.C Site Thit,17.124304,96.006424,ဂျီတီစီဆိုက်သစ်,Yangon-Pyay Main Road,Hmaw Bi
1720,G.T.C Yae Oh,17.126929,96.005523,ဂျီတီစီရေအိုး,Yangon-Pyay Main Road,Hmaw Bi
1721,G.T.C Yae Oh,17.127175,96.005266,ဂျီတီစီရေအိုး,Yangon-Pyay Main Road,Hmaw Bi
1722,G.T.C Alal Pauk,17.12902,96.004665,ဂျီတီစီအလယ်ပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1723,G.T.C Alal Pauk,17.129102,96.00445,ဂျီတီစီအလယ်ပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1724,Aung Chan Thar,17.131112,96.003549,အောင်ချမ်းသာ,Yangon-Pyay Main Road,Hmaw Bi
1725,Aung Chan Thar,17.131276,96.003807,အောင်ချမ်းသာ,Yangon-Pyay Main Road,Hmaw Bi
1726,Oak Set,17.133776,96.002689,အုတ်စက်,Yangon-Pyay Main Road,Hmaw Bi
1727,Oak Set,17.133655,96.00239,အုတ်စက်,Yangon-Pyay Main Road,Hmaw Bi
1728,Myo Chaung,17.137264,96.001232,မြို့ချောင်း,Yangon-Pyay Main Road,Hmaw Bi
1729,Myo Chaung,17.137018,96.00106,မြို့ချောင်း,Yangon-Pyay Main Road,Hmaw Bi
1730,Lan Ni Lay,17.138361,96.000695,လမ်းနီလေး,Yangon-Pyay Main Road,Hmaw Bi
1731,Lan Ni Lay,17.138494,96.000416,လမ်းနီလေး,Yangon-Pyay Main Road,Hmaw Bi
1733,Japan Site,17.140421,95.999799,ဂျပန်ဆိုက်,Yangon-Pyay Main Road,Hmaw Bi
1734,Japan Site,17.140706,95.99953,ဂျပန်ဆိုက်,Yangon-Pyay Main Road,Hmaw Bi
1735,Equator,17.142308,95.999261,အီကွေတာ,Yangon-Pyay Main Road,Hmaw Bi
1736,Equator,17.142267,95.999097,အီကွေတာ,Yangon-Pyay Main Road,Hmaw Bi
1737,Phanat Sat,17.148816,95.998179,ဖိနပ်စက်,Yangon-Pyay Main Road,Hmaw Bi
1738,Phanat Sat,17.148787,95.997884,ဖိနပ်စက်,Yangon-Pyay Main Road,Hmaw Bi
1739,Baw Lone Sat Yone,17.149839,95.997776,ဘောလုံးစက်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1740,Baw Lone Sat Yone,17.149925,95.998,ဘောလုံးစက်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1741,Baw Lone Ye Gate,17.152027,95.997713,ဘောလုံးရဲဂိတ်,Yangon-Pyay Main Road,Hmaw Bi
1742,Baw Lone Ye Gate,17.152068,95.997369,ဘောလုံးရဲဂိတ်,Yangon-Pyay Main Road,Hmaw Bi
1743,Say War,17.153954,95.997455,ဆေးဝါး,Yangon-Pyay Main Road,Hmaw Bi
1744,Say War,17.15379,95.997155,ဆေးဝါး,Yangon-Pyay Main Road,Hmaw Bi
1745,Mani,17.156414,95.997026,မနီ,Yangon-Pyay Main Road,Hmaw Bi
1746,Mani,17.156578,95.996726,မနီ,Yangon-Pyay Main Road,Hmaw Bi
1747,Site Thit,17.161007,95.996168,ဆိုက်သစ်,Yangon-Pyay Main Road,Hmaw Bi
1748,Site Thit,17.161089,95.995867,ဆိုက်သစ်,Yangon-Pyay Main Road,Hmaw Bi
1749,Kalar Kone,17.164146,95.995554,ကုလားကုန်း,Yangon-Pyay Main Road,Hmaw Bi
1750,Kalar Kone,17.164017,95.995309,ကုလားကုန်း,Yangon-Pyay Main Road,Hmaw Bi
1751,Kyat Chan Pauk,17.167854,95.994966,ကြက်ခြံပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1752,Kyat Chan Pauk,17.168101,95.99458,ကြက်ခြံပေါက်,Yangon-Pyay Main Road,Hmaw Bi
1753,Sauk Lote Yae Thit,17.169049,95.993825,ဆောက်လုပ်ရေးသစ်,Yangon-Pyay Main Road,Hmaw Bi
1754,Sauk Lote Yae Thit,17.168962,95.993679,ဆောက်လုပ်ရေးသစ်,Yangon-Pyay Main Road,Hmaw Bi
1755,Chan Aye,17.170848,95.991747,ချမ်းအေး,Yangon-Pyay Main Road,Hmaw Bi
1756,Chan Aye,17.170848,95.991361,ချမ်းအေး,Yangon-Pyay Main Road,Hmaw Bi
1757,Sauk Lote Yae (Mee Sat Hmaw Bi),17.173267,95.989044,ဆောက်လုပ်ရေး (မှော်ဘီ),Yangon-Pyay Main Road,Hmaw Bi
1758,Sauk Lote Yae (Mee Sat Hmaw Bi),17.173062,95.988915,ဆောက်လုပ်ရေး (မှော်ဘီ),Yangon-Pyay Main Road,Hmaw Bi
1759,Pha-Ye Khinn,17.175809,95.984795,ဖရဲခင်း,Yangon-Pyay Main Road,Hmaw Bi
1760,Pha-Ye Khinn,17.175604,95.984581,ဖရဲခင်း,Yangon-Pyay Main Road,Hmaw Bi
1761,Than-Ma-Ni Sat Yon,17.177449,95.982778,သံမဏိစက်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1762,Than-Ma-Ni Sat Yon,17.177285,95.982521,သံမဏိစက်ရုံ,Yangon-Pyay Main Road,Hmaw Bi
1763,Nat Sin Lan,17.178187,95.981877,နတ်စင်လမ်း,Yangon-Pyay Main Road,Hmaw Bi
1764,Nat Sin Lan,17.178269,95.982091,နတ်စင်လမ်း,Yangon-Pyay Main Road,Hmaw Bi
1765,Kywe Lan,17.179622,95.981019,ကျွဲလမ်း,Yangon-Pyay Main Road,Hmaw Bi
1766,Kywe Lan,17.179335,95.980933,ကျွဲလမ်း,Yangon-Pyay Main Road,Hmaw Bi
1767,Myaung Takar Tar Sone,17.181918,95.97471,မြောင်းတကာတာဆုံ,Yangon-Pyay Main Road,Taik Kyi
1768,Myaung Takar Tar Sone,17.181793,95.974547,မြောင်းတကာတာဆုံ,Yangon-Pyay Main Road,Taik Kyi
1769,Myaung Takar Sein Kalar,17.183038,95.971834,မြောင်းတကာစိန်ကုလား,Yangon-Pyay Main Road,Taik Kyi
1770,Myaung Takar Sein Kalar,17.182774,95.97172,မြောင်းတကာစိန်ကုလား,Yangon-Pyay Main Road,Taik Kyi
1771,Myaung Takar Yae Kyaw,17.18733,95.969045,မြောင်းတကာရေကျော်,Yangon-Pyay Main Road,Taik Kyi
1772,Myaung Takar Yae Kyaw,17.187084,95.968745,မြောင်းတကာရေကျော်,Yangon-Pyay Main Road,Taik Kyi
1773,Myauk Chaw Kone,17.201679,95.962136,မျောက်ချောကုန်း,Yangon-Pyay Main Road,Taik Kyi
1774,Myauk Chaw Kone,17.202007,95.961835,မျောက်ချောကုန်း,Yangon-Pyay Main Road,Taik Kyi
1775,Ywar Lal,17.208689,95.962265,ရွာလယ်,Yangon-Pyay Main Road,Taik Kyi
1776,Ywar Lal,17.20873,95.962007,ရွာလယ်,Yangon-Pyay Main Road,Taik Kyi
1777,Gone Kwae,17.211643,95.961621,ကုန်းကွေ့,Yangon-Pyay Main Road,Taik Kyi
1778,Gone Kwae,17.211735,95.961313,ကုန်းကွေ့,Yangon-Pyay Main Road,Taik Kyi
1779,Kyun Chaung,17.214592,95.961921,ကျွန်းချောင်း,Yangon-Pyay Main Road,Taik Kyi
1780,Kyun Chaung,17.214592,95.961578,ကျွန်းချောင်း,Yangon-Pyay Main Road,Taik Kyi
